#Flux file (2D) for RDK2
# measurments by Jeff Nico
# extracted and reformatted by Matthew Bales
#Transposed Field (1=true,0=false)
0
# [Start(cm)] [Spacing (cm)] [# of Entries]
-1.49 0.06 150
-1.49 0.06 150
# [x(cm)][y(cm)][Potential (V)]
-1.430000e+00 -9.000000e-02 6.192434e-04
-1.430000e+00 -7.000000e-02 6.685629e-04
-1.430000e+00 -5.000000e-02 3.438094e-04
-1.430000e+00 -3.000000e-02 3.254552e-03
-1.430000e+00 -1.000000e-02 2.258242e-03
-1.430000e+00 1.000000e-02 1.095886e-03
-1.430000e+00 3.000000e-02 0.000000e+00
-1.430000e+00 5.000000e-02 2.444972e-03
-1.430000e+00 7.000000e-02 7.189972e-05
-1.430000e+00 9.000000e-02 1.591123e-03
-1.430000e+00 1.100000e-01 1.929411e-04
-1.430000e+00 1.300000e-01 1.166004e-03
-1.430000e+00 1.500000e-01 3.992156e-03
-1.430000e+00 1.700000e-01 1.494941e-03
-1.430000e+00 1.900000e-01 8.730819e-04
-1.430000e+00 2.100000e-01 1.780433e-04
-1.430000e+00 2.300000e-01 3.489090e-03
-1.430000e+00 2.500000e-01 0.000000e+00
-1.430000e+00 2.700000e-01 0.000000e+00
-1.430000e+00 2.900000e-01 1.534244e-03
-1.430000e+00 3.100000e-01 6.861728e-03
-1.430000e+00 3.300000e-01 8.991502e-04
-1.430000e+00 3.500000e-01 1.434839e-03
-1.430000e+00 3.700000e-01 1.258796e-03
-1.430000e+00 3.900000e-01 3.454832e-03
-1.430000e+00 4.100000e-01 0.000000e+00
-1.430000e+00 4.300000e-01 3.863236e-04
-1.430000e+00 4.500000e-01 0.000000e+00
-1.430000e+00 4.700000e-01 1.094400e-03
-1.430000e+00 4.900000e-01 7.997492e-05
-1.430000e+00 5.100000e-01 4.074961e-04
-1.430000e+00 5.300000e-01 9.251440e-04
-1.430000e+00 5.500000e-01 0.000000e+00
-1.430000e+00 5.700000e-01 0.000000e+00
-1.430000e+00 5.900000e-01 1.157661e-03
-1.430000e+00 6.100000e-01 1.979636e-03
-1.430000e+00 6.300000e-01 2.617840e-03
-1.430000e+00 6.500000e-01 5.786440e-04
-1.430000e+00 6.700000e-01 0.000000e+00
-1.430000e+00 6.900000e-01 7.224622e-03
-1.430000e+00 7.100000e-01 2.660996e-03
-1.430000e+00 7.300000e-01 3.782199e-04
-1.430000e+00 7.500000e-01 3.735946e-04
-1.430000e+00 7.700000e-01 0.000000e+00
-1.430000e+00 7.900000e-01 0.000000e+00
-1.430000e+00 8.100000e-01 2.151068e-03
-1.430000e+00 8.300000e-01 1.236439e-03
-1.430000e+00 8.500000e-01 7.322580e-03
-1.430000e+00 8.700000e-01 0.000000e+00
-1.430000e+00 8.900000e-01 0.000000e+00
-1.430000e+00 9.100000e-01 0.000000e+00
-1.430000e+00 9.300000e-01 6.864944e-04
-1.430000e+00 9.500000e-01 1.975498e-04
-1.430000e+00 9.700000e-01 7.771180e-04
-1.430000e+00 9.900000e-01 0.000000e+00
-1.430000e+00 1.010000e+00 0.000000e+00
-1.430000e+00 1.030000e+00 0.000000e+00
-1.430000e+00 1.050000e+00 1.415308e-03
-1.430000e+00 1.070000e+00 4.053733e-03
-1.430000e+00 1.090000e+00 5.064006e-03
-1.430000e+00 1.110000e+00 1.709701e-04
-1.430000e+00 1.130000e+00 5.274604e-04
-1.430000e+00 1.150000e+00 0.000000e+00
-1.430000e+00 1.170000e+00 0.000000e+00
-1.430000e+00 1.190000e+00 0.000000e+00
-1.430000e+00 1.210000e+00 0.000000e+00
-1.430000e+00 1.230000e+00 0.000000e+00
-1.430000e+00 1.250000e+00 0.000000e+00
-1.430000e+00 1.270000e+00 0.000000e+00
-1.430000e+00 1.290000e+00 0.000000e+00
-1.430000e+00 1.310000e+00 0.000000e+00
-1.430000e+00 1.330000e+00 0.000000e+00
-1.430000e+00 1.350000e+00 0.000000e+00
-1.430000e+00 1.370000e+00 1.200530e-04
-1.430000e+00 1.390000e+00 0.000000e+00
-1.430000e+00 1.410000e+00 0.000000e+00
-1.430000e+00 1.430000e+00 0.000000e+00
-1.430000e+00 1.450000e+00 0.000000e+00
-1.430000e+00 1.470000e+00 2.326180e-03
-1.430000e+00 1.490000e+00 2.011947e-03
-1.410000e+00 -1.490000e+00 0.000000e+00
-1.410000e+00 -1.470000e+00 0.000000e+00
-1.410000e+00 -1.450000e+00 1.787697e-03
-1.410000e+00 -1.430000e+00 1.071421e-04
-1.410000e+00 -1.410000e+00 0.000000e+00
-1.410000e+00 -1.390000e+00 0.000000e+00
-1.410000e+00 -1.370000e+00 0.000000e+00
-1.410000e+00 -1.350000e+00 2.141920e-03
-1.410000e+00 -1.330000e+00 0.000000e+00
-1.410000e+00 -1.310000e+00 0.000000e+00
-1.410000e+00 -1.290000e+00 0.000000e+00
-1.410000e+00 -1.270000e+00 0.000000e+00
-1.410000e+00 -1.250000e+00 0.000000e+00
-1.410000e+00 -1.230000e+00 1.129154e-05
-1.410000e+00 -1.210000e+00 0.000000e+00
-1.410000e+00 -1.190000e+00 0.000000e+00
-1.410000e+00 -1.170000e+00 0.000000e+00
-1.410000e+00 -1.150000e+00 0.000000e+00
-1.410000e+00 -1.130000e+00 0.000000e+00
-1.410000e+00 -1.110000e+00 8.625252e-04
-1.410000e+00 -1.090000e+00 0.000000e+00
-1.410000e+00 -1.070000e+00 0.000000e+00
-1.410000e+00 -1.050000e+00 0.000000e+00
-1.410000e+00 -1.030000e+00 0.000000e+00
-1.410000e+00 -1.010000e+00 0.000000e+00
-1.410000e+00 -9.900000e-01 0.000000e+00
-1.410000e+00 -9.700000e-01 0.000000e+00
-1.410000e+00 -9.500000e-01 0.000000e+00
-1.410000e+00 -9.300000e-01 0.000000e+00
-1.410000e+00 -9.100000e-01 0.000000e+00
-1.410000e+00 -8.900000e-01 0.000000e+00
-1.410000e+00 -8.700000e-01 0.000000e+00
-1.410000e+00 -8.500000e-01 0.000000e+00
-1.410000e+00 -8.300000e-01 2.434847e-03
-1.410000e+00 -8.100000e-01 0.000000e+00
-1.410000e+00 -7.900000e-01 0.000000e+00
-1.410000e+00 -7.700000e-01 0.000000e+00
-1.410000e+00 -7.500000e-01 0.000000e+00
-1.410000e+00 -7.300000e-01 0.000000e+00
-1.410000e+00 -7.100000e-01 0.000000e+00
-1.410000e+00 -6.900000e-01 1.728681e-04
-1.410000e+00 -6.700000e-01 3.494085e-05
-1.410000e+00 -6.500000e-01 2.696687e-04
-1.410000e+00 -6.300000e-01 0.000000e+00
-1.410000e+00 -6.100000e-01 0.000000e+00
-1.410000e+00 -5.900000e-01 0.000000e+00
-1.410000e+00 -5.700000e-01 0.000000e+00
-1.410000e+00 -5.500000e-01 3.453017e-04
-1.410000e+00 -5.300000e-01 0.000000e+00
-1.410000e+00 -5.100000e-01 6.416967e-04
-1.410000e+00 -4.900000e-01 1.599977e-03
-1.410000e+00 -4.700000e-01 2.176749e-03
-1.410000e+00 -4.500000e-01 1.517841e-03
-1.410000e+00 -4.300000e-01 3.432860e-03
-1.410000e+00 -4.100000e-01 0.000000e+00
-1.410000e+00 -3.900000e-01 9.418211e-04
-1.410000e+00 -3.700000e-01 0.000000e+00
-1.410000e+00 -3.500000e-01 0.000000e+00
-1.410000e+00 -3.300000e-01 2.590319e-03
-1.410000e+00 -3.100000e-01 0.000000e+00
-1.410000e+00 -2.900000e-01 2.454284e-04
-1.410000e+00 -2.700000e-01 3.641657e-03
-1.410000e+00 -2.500000e-01 4.201201e-03
-1.410000e+00 -2.300000e-01 0.000000e+00
-1.410000e+00 -2.100000e-01 5.144770e-04
-1.410000e+00 -1.900000e-01 2.816050e-03
-1.410000e+00 -1.700000e-01 8.296801e-05
-1.410000e+00 -1.500000e-01 1.714736e-03
-1.410000e+00 -1.300000e-01 2.294548e-03
-1.410000e+00 -1.100000e-01 3.385079e-03
-1.410000e+00 -9.000000e-02 7.737399e-04
-1.410000e+00 -7.000000e-02 5.921644e-04
-1.410000e+00 -5.000000e-02 0.000000e+00
-1.410000e+00 -3.000000e-02 4.267766e-04
-1.410000e+00 -1.000000e-02 6.969194e-04
-1.410000e+00 1.000000e-02 1.166004e-03
-1.410000e+00 3.000000e-02 0.000000e+00
-1.410000e+00 5.000000e-02 1.537989e-03
-1.410000e+00 7.000000e-02 9.262145e-04
-1.410000e+00 9.000000e-02 5.877794e-04
-1.410000e+00 1.100000e-01 0.000000e+00
-1.410000e+00 1.300000e-01 2.456202e-03
-1.410000e+00 1.500000e-01 4.985539e-04
-1.410000e+00 1.700000e-01 3.789901e-03
-1.410000e+00 1.900000e-01 0.000000e+00
-1.410000e+00 2.100000e-01 0.000000e+00
-1.410000e+00 2.300000e-01 2.165090e-03
-1.410000e+00 2.500000e-01 3.189571e-03
-1.410000e+00 2.700000e-01 8.178115e-04
-1.410000e+00 2.900000e-01 0.000000e+00
-1.410000e+00 3.100000e-01 0.000000e+00
-1.410000e+00 3.300000e-01 1.210536e-03
-1.410000e+00 3.500000e-01 2.084074e-04
-1.410000e+00 3.700000e-01 6.005614e-04
-1.410000e+00 3.900000e-01 0.000000e+00
-1.410000e+00 4.100000e-01 3.909211e-03
-1.410000e+00 4.300000e-01 2.064208e-03
-1.410000e+00 4.500000e-01 4.206253e-03
-1.410000e+00 4.700000e-01 9.253783e-06
-1.410000e+00 4.900000e-01 0.000000e+00
-1.410000e+00 5.100000e-01 0.000000e+00
-1.410000e+00 5.300000e-01 1.146088e-07
-1.410000e+00 5.500000e-01 0.000000e+00
-1.410000e+00 5.700000e-01 0.000000e+00
-1.410000e+00 5.900000e-01 0.000000e+00
-1.410000e+00 6.100000e-01 0.000000e+00
-1.410000e+00 6.300000e-01 0.000000e+00
-1.410000e+00 6.500000e-01 0.000000e+00
-1.410000e+00 6.700000e-01 0.000000e+00
-1.410000e+00 6.900000e-01 0.000000e+00
-1.410000e+00 7.100000e-01 6.018261e-04
-1.410000e+00 7.300000e-01 1.592843e-05
-1.410000e+00 7.500000e-01 6.790672e-04
-1.410000e+00 7.700000e-01 0.000000e+00
-1.410000e+00 7.900000e-01 0.000000e+00
-1.410000e+00 8.100000e-01 0.000000e+00
-1.410000e+00 8.300000e-01 0.000000e+00
-1.410000e+00 8.500000e-01 6.896583e-04
-1.410000e+00 8.700000e-01 0.000000e+00
-1.410000e+00 8.900000e-01 0.000000e+00
-1.410000e+00 9.100000e-01 3.136494e-04
-1.410000e+00 9.300000e-01 1.825655e-04
-1.410000e+00 9.500000e-01 0.000000e+00
-1.410000e+00 9.700000e-01 0.000000e+00
-1.410000e+00 9.900000e-01 0.000000e+00
-1.410000e+00 1.010000e+00 0.000000e+00
-1.410000e+00 1.030000e+00 0.000000e+00
-1.410000e+00 1.050000e+00 0.000000e+00
-1.410000e+00 1.070000e+00 1.012632e-03
-1.410000e+00 1.090000e+00 1.969254e-03
-1.410000e+00 1.110000e+00 7.282370e-04
-1.410000e+00 1.130000e+00 0.000000e+00
-1.410000e+00 1.150000e+00 0.000000e+00
-1.410000e+00 1.170000e+00 0.000000e+00
-1.410000e+00 1.190000e+00 4.004472e-04
-1.410000e+00 1.210000e+00 0.000000e+00
-1.410000e+00 1.230000e+00 0.000000e+00
-1.410000e+00 1.250000e+00 0.000000e+00
-1.410000e+00 1.270000e+00 0.000000e+00
-1.410000e+00 1.290000e+00 0.000000e+00
-1.410000e+00 1.310000e+00 6.513200e-04
-1.410000e+00 1.330000e+00 0.000000e+00
-1.410000e+00 1.350000e+00 0.000000e+00
-1.410000e+00 1.370000e+00 0.000000e+00
-1.410000e+00 1.390000e+00 0.000000e+00
-1.410000e+00 1.410000e+00 0.000000e+00
-1.410000e+00 1.430000e+00 0.000000e+00
-1.410000e+00 1.450000e+00 0.000000e+00
-1.410000e+00 1.470000e+00 0.000000e+00
-1.410000e+00 1.490000e+00 0.000000e+00
-1.390000e+00 -1.490000e+00 0.000000e+00
-1.390000e+00 -1.470000e+00 0.000000e+00
-1.390000e+00 -1.450000e+00 0.000000e+00
-1.390000e+00 -1.430000e+00 0.000000e+00
-1.390000e+00 -1.410000e+00 0.000000e+00
-1.390000e+00 -1.390000e+00 0.000000e+00
-1.390000e+00 -1.370000e+00 1.290894e-04
-1.390000e+00 -1.350000e+00 4.550931e-04
-1.390000e+00 -1.330000e+00 0.000000e+00
-1.390000e+00 -1.310000e+00 0.000000e+00
-1.390000e+00 -1.290000e+00 0.000000e+00
-1.390000e+00 -1.270000e+00 0.000000e+00
-1.390000e+00 -1.250000e+00 2.234779e-05
-1.390000e+00 -1.230000e+00 0.000000e+00
-1.390000e+00 -1.210000e+00 8.693902e-05
-1.390000e+00 -1.190000e+00 0.000000e+00
-1.390000e+00 -1.170000e+00 0.000000e+00
-1.390000e+00 -1.150000e+00 0.000000e+00
-1.390000e+00 -1.130000e+00 0.000000e+00
-1.390000e+00 -1.110000e+00 0.000000e+00
-1.390000e+00 -1.090000e+00 0.000000e+00
-1.390000e+00 -1.070000e+00 0.000000e+00
-1.390000e+00 -1.050000e+00 0.000000e+00
-1.390000e+00 -1.030000e+00 0.000000e+00
-1.390000e+00 -1.010000e+00 3.122070e-04
-1.390000e+00 -9.900000e-01 0.000000e+00
-1.390000e+00 -9.700000e-01 0.000000e+00
-1.390000e+00 -9.500000e-01 0.000000e+00
-1.390000e+00 -9.300000e-01 0.000000e+00
-1.390000e+00 -9.100000e-01 0.000000e+00
-1.390000e+00 -8.900000e-01 0.000000e+00
-1.390000e+00 -8.700000e-01 0.000000e+00
-1.390000e+00 -8.500000e-01 0.000000e+00
-1.390000e+00 -8.300000e-01 4.537977e-04
-1.390000e+00 -8.100000e-01 6.414789e-04
-1.390000e+00 -7.900000e-01 0.000000e+00
-1.390000e+00 -7.700000e-01 2.096861e-04
-1.390000e+00 -7.500000e-01 0.000000e+00
-1.390000e+00 -7.300000e-01 0.000000e+00
-1.390000e+00 -7.100000e-01 1.113226e-03
-1.390000e+00 -6.900000e-01 1.425938e-03
-1.390000e+00 -6.700000e-01 3.017573e-03
-1.390000e+00 -6.500000e-01 0.000000e+00
-1.390000e+00 -6.300000e-01 2.120851e-03
-1.390000e+00 -6.100000e-01 1.751790e-04
-1.390000e+00 -5.900000e-01 2.269790e-03
-1.390000e+00 -5.700000e-01 2.733411e-04
-1.390000e+00 -5.500000e-01 2.352977e-03
-1.390000e+00 -5.300000e-01 6.563800e-04
-1.390000e+00 -5.100000e-01 6.024589e-04
-1.390000e+00 -4.900000e-01 0.000000e+00
-1.390000e+00 -4.700000e-01 4.619670e-04
-1.390000e+00 -4.500000e-01 0.000000e+00
-1.390000e+00 -4.300000e-01 0.000000e+00
-1.390000e+00 -4.100000e-01 1.024374e-04
-1.390000e+00 -3.900000e-01 0.000000e+00
-1.390000e+00 -3.700000e-01 7.001362e-05
-1.390000e+00 -3.500000e-01 0.000000e+00
-1.390000e+00 -3.300000e-01 2.412056e-03
-1.390000e+00 -3.100000e-01 9.915566e-04
-1.390000e+00 -2.900000e-01 6.333716e-05
-1.390000e+00 -2.700000e-01 2.477168e-03
-1.390000e+00 -2.500000e-01 2.696053e-03
-1.390000e+00 -2.300000e-01 3.360542e-04
-1.390000e+00 -2.100000e-01 5.276582e-04
-1.390000e+00 -1.900000e-01 3.102898e-03
-1.390000e+00 -1.700000e-01 3.050697e-03
-1.390000e+00 -1.500000e-01 1.417076e-03
-1.390000e+00 -1.300000e-01 7.308028e-04
-1.390000e+00 -1.100000e-01 2.115609e-03
-1.390000e+00 -9.000000e-02 0.000000e+00
-1.390000e+00 -7.000000e-02 7.718132e-04
-1.390000e+00 -5.000000e-02 1.899937e-03
-1.390000e+00 -3.000000e-02 0.000000e+00
-1.390000e+00 -1.000000e-02 1.021424e-03
-1.390000e+00 1.000000e-02 4.866046e-03
-1.390000e+00 3.000000e-02 0.000000e+00
-1.390000e+00 5.000000e-02 7.880327e-04
-1.390000e+00 7.000000e-02 6.081693e-04
-1.390000e+00 9.000000e-02 0.000000e+00
-1.390000e+00 1.100000e-01 5.780237e-04
-1.390000e+00 1.300000e-01 0.000000e+00
-1.390000e+00 1.500000e-01 5.616019e-04
-1.390000e+00 1.700000e-01 1.041742e-03
-1.390000e+00 1.900000e-01 0.000000e+00
-1.390000e+00 2.100000e-01 5.490323e-04
-1.390000e+00 2.300000e-01 6.215990e-04
-1.390000e+00 2.500000e-01 0.000000e+00
-1.390000e+00 2.700000e-01 5.224222e-05
-1.390000e+00 2.900000e-01 1.444892e-04
-1.390000e+00 3.100000e-01 0.000000e+00
-1.390000e+00 3.300000e-01 1.979700e-04
-1.390000e+00 3.500000e-01 6.681178e-04
-1.390000e+00 3.700000e-01 2.453895e-05
-1.390000e+00 3.900000e-01 0.000000e+00
-1.390000e+00 4.100000e-01 0.000000e+00
-1.390000e+00 4.300000e-01 1.575477e-04
-1.390000e+00 4.500000e-01 0.000000e+00
-1.390000e+00 4.700000e-01 3.368762e-04
-1.390000e+00 4.900000e-01 0.000000e+00
-1.390000e+00 5.100000e-01 5.965655e-04
-1.390000e+00 5.300000e-01 7.926671e-04
-1.390000e+00 5.500000e-01 5.094035e-04
-1.390000e+00 5.700000e-01 5.823727e-04
-1.390000e+00 5.900000e-01 5.587516e-04
-1.390000e+00 6.100000e-01 7.550695e-04
-1.390000e+00 6.300000e-01 1.010088e-03
-1.390000e+00 6.500000e-01 4.260560e-04
-1.390000e+00 6.700000e-01 0.000000e+00
-1.390000e+00 6.900000e-01 0.000000e+00
-1.390000e+00 7.100000e-01 0.000000e+00
-1.390000e+00 7.300000e-01 2.574736e-05
-1.390000e+00 7.500000e-01 1.500458e-03
-1.390000e+00 7.700000e-01 6.183880e-04
-1.390000e+00 7.900000e-01 0.000000e+00
-1.390000e+00 8.100000e-01 0.000000e+00
-1.390000e+00 8.300000e-01 1.031781e-04
-1.390000e+00 8.500000e-01 0.000000e+00
-1.390000e+00 8.700000e-01 0.000000e+00
-1.390000e+00 8.900000e-01 0.000000e+00
-1.390000e+00 9.100000e-01 0.000000e+00
-1.390000e+00 9.300000e-01 0.000000e+00
-1.390000e+00 9.500000e-01 0.000000e+00
-1.390000e+00 9.700000e-01 3.975286e-03
-1.390000e+00 9.900000e-01 2.037254e-03
-1.390000e+00 1.010000e+00 4.242567e-04
-1.390000e+00 1.030000e+00 0.000000e+00
-1.390000e+00 1.050000e+00 0.000000e+00
-1.390000e+00 1.070000e+00 0.000000e+00
-1.390000e+00 1.090000e+00 0.000000e+00
-1.390000e+00 1.110000e+00 0.000000e+00
-1.390000e+00 1.130000e+00 1.562184e-04
-1.390000e+00 1.150000e+00 0.000000e+00
-1.390000e+00 1.170000e+00 0.000000e+00
-1.390000e+00 1.190000e+00 0.000000e+00
-1.390000e+00 1.210000e+00 1.275542e-04
-1.390000e+00 1.230000e+00 0.000000e+00
-1.390000e+00 1.250000e+00 0.000000e+00
-1.390000e+00 1.270000e+00 0.000000e+00
-1.390000e+00 1.290000e+00 0.000000e+00
-1.390000e+00 1.310000e+00 0.000000e+00
-1.390000e+00 1.330000e+00 0.000000e+00
-1.390000e+00 1.350000e+00 0.000000e+00
-1.390000e+00 1.370000e+00 0.000000e+00
-1.390000e+00 1.390000e+00 0.000000e+00
-1.390000e+00 1.410000e+00 0.000000e+00
-1.390000e+00 1.430000e+00 0.000000e+00
-1.390000e+00 1.450000e+00 0.000000e+00
-1.390000e+00 1.470000e+00 0.000000e+00
-1.390000e+00 1.490000e+00 0.000000e+00
-1.370000e+00 -1.490000e+00 0.000000e+00
-1.370000e+00 -1.470000e+00 0.000000e+00
-1.370000e+00 -1.450000e+00 0.000000e+00
-1.370000e+00 -1.430000e+00 0.000000e+00
-1.370000e+00 -1.410000e+00 0.000000e+00
-1.370000e+00 -1.390000e+00 0.000000e+00
-1.370000e+00 -1.370000e+00 0.000000e+00
-1.370000e+00 -1.350000e+00 0.000000e+00
-1.370000e+00 -1.330000e+00 0.000000e+00
-1.370000e+00 -1.310000e+00 0.000000e+00
-1.370000e+00 -1.290000e+00 4.247962e-04
-1.370000e+00 -1.270000e+00 1.654650e-03
-1.370000e+00 -1.250000e+00 3.762289e-03
-1.370000e+00 -1.230000e+00 4.824779e-04
-1.370000e+00 -1.210000e+00 0.000000e+00
-1.370000e+00 -1.190000e+00 0.000000e+00
-1.370000e+00 -1.170000e+00 7.854289e-05
-1.370000e+00 -1.150000e+00 0.000000e+00
-1.370000e+00 -1.130000e+00 0.000000e+00
-1.370000e+00 -1.110000e+00 0.000000e+00
-1.370000e+00 -1.090000e+00 0.000000e+00
-1.370000e+00 -1.070000e+00 6.930769e-05
-1.370000e+00 -1.050000e+00 0.000000e+00
-1.370000e+00 -1.030000e+00 0.000000e+00
-1.370000e+00 -1.010000e+00 9.102358e-04
-1.370000e+00 -9.900000e-01 0.000000e+00
-1.370000e+00 -9.700000e-01 0.000000e+00
-1.370000e+00 -9.500000e-01 2.243748e-03
-1.370000e+00 -9.300000e-01 5.857586e-05
-1.370000e+00 -9.100000e-01 8.792967e-04
-1.370000e+00 -8.900000e-01 0.000000e+00
-1.370000e+00 -8.700000e-01 0.000000e+00
-1.370000e+00 -8.500000e-01 0.000000e+00
-1.370000e+00 -8.300000e-01 0.000000e+00
-1.370000e+00 -8.100000e-01 4.222811e-04
-1.370000e+00 -7.900000e-01 2.799595e-04
-1.370000e+00 -7.700000e-01 0.000000e+00
-1.370000e+00 -7.500000e-01 0.000000e+00
-1.370000e+00 -7.300000e-01 0.000000e+00
-1.370000e+00 -7.100000e-01 4.028517e-03
-1.370000e+00 -6.900000e-01 1.699768e-03
-1.370000e+00 -6.700000e-01 5.472100e-03
-1.370000e+00 -6.500000e-01 2.071223e-03
-1.370000e+00 -6.300000e-01 7.294026e-04
-1.370000e+00 -6.100000e-01 1.060858e-03
-1.370000e+00 -5.900000e-01 2.449832e-04
-1.370000e+00 -5.700000e-01 4.892716e-05
-1.370000e+00 -5.500000e-01 0.000000e+00
-1.370000e+00 -5.300000e-01 3.538028e-04
-1.370000e+00 -5.100000e-01 0.000000e+00
-1.370000e+00 -4.900000e-01 0.000000e+00
-1.370000e+00 -4.700000e-01 0.000000e+00
-1.370000e+00 -4.500000e-01 0.000000e+00
-1.370000e+00 -4.300000e-01 5.563141e-04
-1.370000e+00 -4.100000e-01 1.168978e-04
-1.370000e+00 -3.900000e-01 0.000000e+00
-1.370000e+00 -3.700000e-01 1.068937e-04
-1.370000e+00 -3.500000e-01 0.000000e+00
-1.370000e+00 -3.300000e-01 3.223599e-03
-1.370000e+00 -3.100000e-01 4.121963e-05
-1.370000e+00 -2.900000e-01 3.063517e-03
-1.370000e+00 -2.700000e-01 0.000000e+00
-1.370000e+00 -2.500000e-01 3.548079e-04
-1.370000e+00 -2.300000e-01 0.000000e+00
-1.370000e+00 -2.100000e-01 3.131684e-04
-1.370000e+00 -1.900000e-01 0.000000e+00
-1.370000e+00 -1.700000e-01 1.086099e-03
-1.370000e+00 -1.500000e-01 0.000000e+00
-1.370000e+00 -1.300000e-01 2.080606e-03
-1.370000e+00 -1.100000e-01 2.134719e-03
-1.370000e+00 -9.000000e-02 4.431208e-03
-1.370000e+00 -7.000000e-02 9.793208e-04
-1.370000e+00 -5.000000e-02 3.548284e-03
-1.370000e+00 -3.000000e-02 9.559487e-04
-1.370000e+00 -1.000000e-02 1.839749e-03
-1.370000e+00 1.000000e-02 1.305332e-03
-1.370000e+00 3.000000e-02 6.667836e-04
-1.370000e+00 5.000000e-02 2.013779e-03
-1.370000e+00 7.000000e-02 3.043026e-03
-1.370000e+00 9.000000e-02 1.342443e-03
-1.370000e+00 1.100000e-01 2.661638e-04
-1.370000e+00 1.300000e-01 1.847460e-03
-1.370000e+00 1.500000e-01 1.377847e-03
-1.370000e+00 1.700000e-01 0.000000e+00
-1.370000e+00 1.900000e-01 1.141399e-03
-1.370000e+00 2.100000e-01 0.000000e+00
-1.370000e+00 2.300000e-01 6.694535e-04
-1.370000e+00 2.500000e-01 9.699301e-04
-1.370000e+00 2.700000e-01 3.082187e-03
-1.370000e+00 2.900000e-01 1.445572e-03
-1.370000e+00 3.100000e-01 3.750836e-03
-1.370000e+00 3.300000e-01 0.000000e+00
-1.370000e+00 3.500000e-01 0.000000e+00
-1.370000e+00 3.700000e-01 1.788635e-04
-1.370000e+00 3.900000e-01 6.188157e-04
-1.370000e+00 4.100000e-01 0.000000e+00
-1.370000e+00 4.300000e-01 1.844458e-03
-1.370000e+00 4.500000e-01 0.000000e+00
-1.370000e+00 4.700000e-01 0.000000e+00
-1.370000e+00 4.900000e-01 0.000000e+00
-1.370000e+00 5.100000e-01 1.867279e-03
-1.370000e+00 5.300000e-01 1.497882e-03
-1.370000e+00 5.500000e-01 1.076957e-03
-1.370000e+00 5.700000e-01 0.000000e+00
-1.370000e+00 5.900000e-01 8.207993e-04
-1.370000e+00 6.100000e-01 7.455935e-04
-1.370000e+00 6.300000e-01 1.343465e-03
-1.370000e+00 6.500000e-01 6.840139e-04
-1.370000e+00 6.700000e-01 4.809592e-04
-1.370000e+00 6.900000e-01 0.000000e+00
-1.370000e+00 7.100000e-01 1.624804e-03
-1.370000e+00 7.300000e-01 3.209550e-03
-1.370000e+00 7.500000e-01 7.997492e-05
-1.370000e+00 7.700000e-01 0.000000e+00
-1.370000e+00 7.900000e-01 0.000000e+00
-1.370000e+00 8.100000e-01 0.000000e+00
-1.370000e+00 8.300000e-01 0.000000e+00
-1.370000e+00 8.500000e-01 0.000000e+00
-1.370000e+00 8.700000e-01 0.000000e+00
-1.370000e+00 8.900000e-01 0.000000e+00
-1.370000e+00 9.100000e-01 0.000000e+00
-1.370000e+00 9.300000e-01 0.000000e+00
-1.370000e+00 9.500000e-01 0.000000e+00
-1.370000e+00 9.700000e-01 0.000000e+00
-1.370000e+00 9.900000e-01 0.000000e+00
-1.370000e+00 1.010000e+00 0.000000e+00
-1.370000e+00 1.030000e+00 0.000000e+00
-1.370000e+00 1.050000e+00 0.000000e+00
-1.370000e+00 1.070000e+00 0.000000e+00
-1.370000e+00 1.090000e+00 2.584732e-03
-1.370000e+00 1.110000e+00 9.364216e-04
-1.370000e+00 1.130000e+00 2.355566e-03
-1.370000e+00 1.150000e+00 0.000000e+00
-1.370000e+00 1.170000e+00 0.000000e+00
-1.370000e+00 1.190000e+00 0.000000e+00
-1.370000e+00 1.210000e+00 0.000000e+00
-1.370000e+00 1.230000e+00 0.000000e+00
-1.370000e+00 1.250000e+00 0.000000e+00
-1.370000e+00 1.270000e+00 0.000000e+00
-1.370000e+00 1.290000e+00 0.000000e+00
-1.370000e+00 1.310000e+00 0.000000e+00
-1.370000e+00 1.330000e+00 0.000000e+00
-1.370000e+00 1.350000e+00 0.000000e+00
-1.370000e+00 1.370000e+00 0.000000e+00
-1.370000e+00 1.390000e+00 0.000000e+00
-1.370000e+00 1.410000e+00 0.000000e+00
-1.370000e+00 1.430000e+00 0.000000e+00
-1.370000e+00 1.450000e+00 0.000000e+00
-1.370000e+00 1.470000e+00 0.000000e+00
-1.370000e+00 1.490000e+00 0.000000e+00
-1.350000e+00 -1.490000e+00 0.000000e+00
-1.350000e+00 -1.470000e+00 0.000000e+00
-1.350000e+00 -1.450000e+00 0.000000e+00
-1.350000e+00 -1.430000e+00 0.000000e+00
-1.350000e+00 -1.410000e+00 0.000000e+00
-1.350000e+00 -1.390000e+00 0.000000e+00
-1.350000e+00 -1.370000e+00 0.000000e+00
-1.350000e+00 -1.350000e+00 1.168794e-03
-1.350000e+00 -1.330000e+00 0.000000e+00
-1.350000e+00 -1.310000e+00 0.000000e+00
-1.350000e+00 -1.290000e+00 1.781844e-03
-1.350000e+00 -1.270000e+00 3.344124e-04
-1.350000e+00 -1.250000e+00 1.079017e-03
-1.350000e+00 -1.230000e+00 2.034020e-03
